"filename", "language", "Batch", "XML", "Makefile", "Ini", "Shell Script", "C++", "Lua", "C", "TeX", "LaTeX", "BibTeX", "CMake", "Markdown", "YAML", "Python", "reStructuredText", "Objective-C", "Objective-C++", "CSS", "HTML", "Less", "SCSS", "Groovy", "JavaScript", "comment", "blank", "total"
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\details\mpmc_blocking_q.h", "C++", 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 127
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\details\null_mutex.h", "C++", 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 50
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\details\os-inl.h", "C++", 0, 0, 0, 0, 0, 491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 87, 611
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\details\os.h", "C++", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 34, 119
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\details\periodic_worker-inl.h", "C++", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 50
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\details\periodic_worker.h", "C++", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 41
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\details\registry-inl.h", "C++", 0, 0, 0, 0, 0, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 48, 314
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\details\registry.h", "C++", 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 33, 116
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\details\synchronous_factory.h", "C++", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 25
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\details\tcp_client-windows.h", "C++", 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22, 161
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\details\tcp_client.h", "C++", 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 19, 146
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\details\thread_pool-inl.h", "C++", 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22, 135
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\details\thread_pool.h", "C++", 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 27, 122
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\details\udp_client-windows.h", "C++", 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17, 112
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\details\udp_client.h", "C++", 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 95
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\details\windows_include.h", "C++", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\fmt\bin_to_hex.h", "C++", 0, 0, 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 31, 246
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\fmt\bundled\args.h", "C++", 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 32, 233
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\fmt\bundled\chrono.h", "C++", 0, 0, 0, 0, 0, 1050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 136, 1309
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\fmt\bundled\color.h", "C++", 0, 0, 0, 0, 0, 502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 59, 628
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\fmt\bundled\compile.h", "C++", 0, 0, 0, 0, 0, 514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 94, 640
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\fmt\bundled\core.h", "C++", 0, 0, 0, 0, 0, 2286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 330, 387, 3003
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\fmt\bundled\fmt.license.rst", "reStructuredText", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\fmt\bundled\format-inl.h", "C++", 0, 0, 0, 0, 0, 2211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 201, 2621
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\fmt\bundled\format.h", "C++", 0, 0, 0, 0, 0, 2193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 361, 277, 2831
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\fmt\bundled\locale.h", "C++", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\fmt\bundled\os.h", "C++", 0, 0, 0, 0, 0, 289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 87, 516
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\fmt\bundled\ostream.h", "C++", 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 28, 182
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\fmt\bundled\printf.h", "C++", 0, 0, 0, 0, 0, 480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 79, 653
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\fmt\bundled\ranges.h", "C++", 0, 0, 0, 0, 0, 349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 75, 469
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\fmt\bundled\xchar.h", "C++", 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 33, 237
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\fmt\chrono.h", "C++", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 23
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\fmt\compile.h", "C++", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 23
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\fmt\fmt.h", "C++", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 30
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\fmt\ostr.h", "C++", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 23
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\fmt\xchar.h", "C++", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 23
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\formatter.h", "C++", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 19
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\fwd.h", "C++", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 19
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\logger-inl.h", "C++", 0, 0, 0, 0, 0, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 37, 258
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\logger.h", "C++", 0, 0, 0, 0, 0, 343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 71, 448
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\pattern_formatter-inl.h", "C++", 0, 0, 0, 0, 0, 1132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 199, 1396
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\pattern_formatter.h", "C++", 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 25, 127
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\android_sink.h", "C++", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19, 119
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\ansicolor_sink-inl.h", "C++", 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 20, 146
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\ansicolor_sink.h", "C++", 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 21, 119
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\base_sink-inl.h", "C++", 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 64
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\base_sink.h", "C++", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 53
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\basic_file_sink-inl.h", "C++", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 45
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\basic_file_sink.h", "C++", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 61
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\daily_file_sink.h", "C++", 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 34, 295
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\dist_sink.h", "C++", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18, 98
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\dup_filter_sink.h", "C++", 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 13, 95
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\hourly_file_sink.h", "C++", 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 23, 197
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\mongo_sink.h", "C++", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17, 100
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\msvc_sink.h", "C++", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 53
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\null_sink.h", "C++", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 45
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\ostream_sink.h", "C++", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 51
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\qt_sinks.h", "C++", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 17, 103
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\ringbuffer_sink.h", "C++", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 79
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\rotating_file_sink-inl.h", "C++", 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 17, 134
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\rotating_file_sink.h", "C++", 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 82
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\sink-inl.h", "C++", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 26
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\sink.h", "C++", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 36
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\stdout_color_sinks-inl.h", "C++", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 39
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\stdout_color_sinks.h", "C++", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 46
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\stdout_sinks-inl.h", "C++", 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 23, 140
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\stdout_sinks.h", "C++", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23, 88
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\syslog_sink.h", "C++", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 17, 110
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\systemd_sink.h", "C++", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 18, 104
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\tcp_sink.h", "C++", 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 82
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\udp_sink.h", "C++", 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 75
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\win_eventlog_sink.h", "C++", 0, 0, 0, 0, 0, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 53, 290
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\wincolor_sink-inl.h", "C++", 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 22, 176
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\sinks\wincolor_sink.h", "C++", 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 17, 86
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\spdlog-inl.h", "C++", 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 28, 126
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\spdlog.h", "C++", 0, 0, 0, 0, 0, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 67, 346
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\stopwatch.h", "C++", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 10, 69
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\tweakme.h", "C++", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 19, 136
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\include\spdlog\version.h", "C++", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 11
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\logos\jetbrains-variant-4.svg", "XML", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\scripts\extract_version.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 18
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\scripts\format.sh", "Shell Script", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 17
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\src\async.cpp", "C++", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 14
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\src\cfg.cpp", "C++", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 9
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\src\color_sinks.cpp", "C++", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 52
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\src\file_sinks.cpp", "C++", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 21
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\src\fmt.cpp", "C++", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 19, 69
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\src\spdlog.cpp", "C++", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 27
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\src\stdout_sinks.cpp", "C++", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 30
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\tests\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 71
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\tests\catch.hpp", "C++", 0, 0, 0, 0, 0, 13700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1116, 3144, 17960
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\tests\includes.h", "C++", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\tests\main.cpp", "C++", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\tests\test_async.cpp", "C++", 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27, 191
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\tests\test_backtrace.cpp", "C++", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 66
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\tests\test_cfg.cpp", "C++", 0, 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 184
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\tests\test_create_dir.cpp", "C++", 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 76
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\tests\test_daily_logger.cpp", "C++", 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 33, 205
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\tests\test_dup_filter.cpp", "C++", 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 91
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\tests\test_errors.cpp", "C++", 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 134
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\tests\test_eventlog.cpp", "C++", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 72
"d:\Projects\nodens-engine\Plugins\ALG\vendor\spdlog\tests\test_file_helper.cpp", "C++", 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18, 158
